participant,block,trial,resp,RT,f,eq
LN,1,11,0,0.28,6147.96204348,0.15626368
LN,1,11,0,0.28,7197.05751481,-3.71475918
LN,1,11,0,0.28,8406.87252591,7.27544046
LN,1,11,0,0.28,9802.02902128,-6.14208368
LN,1,11,0,0.28,11410.92098301,-3.26748268
LN,1,11,0,0.28,13266.29230024,-7.6114867
LN,1,11,0,0.28,15405.90316702,-1.0933363
LN,1,11,0,0.28,17873.29857123,5.54812019
LN,1,11,0,0.28,20718.69451459,-4.31741571
LN,1,11,0,0.28,24000,0.7673779
LN,1,11,1,0.28,0,3.41512696
LN,1,11,1,0.28,107.23874129,-2.75807732
LN,1,11,1,0.28,230.90626491,-4.84381003
LN,1,11,1,0.28,373.51943078,-5.7041834
LN,1,11,1,0.28,537.98067721,1.00146165
LN,1,11,1,0.28,727.63709087,2.4083593
LN,1,11,1,0.28,946.34852608,-3.73957113
LN,1,11,1,0.28,1198.56615988,2.48652906
LN,1,11,1,0.28,1489.42308164,-1.49373546
LN,1,11,1,0.28,1824.83876082,5.80522086
LN,1,11,1,0.28,2211.63951892,1.18499282
LN,1,11,1,0.28,2657.69745762,1.50551212
LN,1,11,1,0.28,3172.09067045,0.42340723
LN,1,11,1,0.28,3765.28799853,-0.02863009
LN,1,11,1,0.28,4449.36209061,-6.44541967
LN,1,11,1,0.28,5238.23510351,3.45013008
LN,1,11,1,0.28,6147.96204348,4.66847258
LN,1,11,1,0.28,7197.05751481,1.93948921
LN,1,11,1,0.28,8406.87252591,4.02091248
LN,1,11,1,0.28,9802.02902128,-1.68640716
LN,1,11,1,0.28,11410.92098301,-3.67036498
LN,1,11,1,0.28,13266.29230024,-2.84314831
LN,1,11,1,0.28,15405.90316702,-2.76642917
LN,1,11,1,0.28,17873.29857123,0.44070691
LN,1,11,1,0.28,20718.69451459,1.59315546
LN,1,11,1,0.28,24000,-0.89085371
LN,1,12,0,0.157,0,-7.32371518
LN,1,12,0,0.157,107.23874129,10.49606861
LN,1,12,0,0.157,230.90626491,0.52102155
LN,1,12,0,0.157,373.51943078,3.30582205
LN,1,12,0,0.157,537.98067721,3.21461596
LN,1,12,0,0.157,727.63709087,-0.61897314
LN,1,12,0,0.157,946.34852608,9.3211052
LN,1,12,0,0.157,1198.56615988,1.81520581
LN,1,12,0,0.157,1489.42308164,-1.77866761
LN,1,12,0,0.157,1824.83876082,8.53373105
LN,1,12,0,0.157,2211.63951892,-9.32484714
LN,1,12,0,0.157,2657.69745762,7.91834487
LN,1,12,0,0.157,3172.09067045,-3.40511951
LN,1,12,0,0.157,3765.28799853,0.18609234
LN,1,12,0,0.157,4449.36209061,1.59888044
LN,1,12,0,0.157,5238.23510351,-0.96301457
LN,1,12,0,0.157,6147.96204348,2.64723482
LN,1,12,0,0.157,7197.05751481,1.30773841
LN,1,12,0,0.157,8406.87252591,5.48567268
LN,1,12,0,0.157,9802.02902128,0.84834128
LN,1,12,0,0.157,11410.92098301,7.55871702
LN,1,12,0,0.157,13266.29230024,-1.62844343
LN,1,12,0,0.157,15405.90316702,-0.30732945
LN,1,12,0,0.157,17873.29857123,5.04099724
LN,1,12,0,0.157,20718.69451459,1.86014409
LN,1,12,0,0.157,24000,8.93827166
LN,1,12,1,0.157,0,6.58641575
LN,1,12,1,0.157,107.23874129,12.07484514
LN,1,12,1,0.157,230.90626491,0.73114004
LN,1,12,1,0.157,373.51943078,10.73514113
LN,1,12,1,0.157,537.98067721,-3.13351834
LN,1,12,1,0.157,727.63709087,6.62447692
LN,1,12,1,0.157,946.34852608,1.94857376
LN,1,12,1,0.157,1198.56615988,5.37080177
LN,1,12,1,0.157,1489.42308164,6.74668866
LN,1,12,1,0.157,1824.83876082,-0.12039528
LN,1,12,1,0.157,2211.63951892,-0.29685253
LN,1,12,1,0.157,2657.69745762,-0.43907013
LN,1,12,1,0.157,3172.09067045,-11.34456628
LN,1,12,1,0.157,3765.28799853,-1.98499034
LN,1,12,1,0.157,4449.36209061,-4.37126464
LN,1,12,1,0.157,5238.23510351,10.47177569
LN,1,12,1,0.157,6147.96204348,4.83173658
LN,1,12,1,0.157,7197.05751481,1.30014836
LN,1,12,1,0.157,8406.87252591,-2.43452482
LN,1,12,1,0.157,9802.02902128,5.43608561
LN,1,12,1,0.157,11410.92098301,9.83231206
LN,1,12,1,0.157,13266.29230024,4.35552674
LN,1,12,1,0.157,15405.90316702,-0.60276557
LN,1,12,1,0.157,17873.29857123,2.17875011
LN,1,12,1,0.157,20718.69451459,4.26901196
LN,1,12,1,0.157,24000,8.00734631
LN,1,13,1,0.218,0,0.77295693
LN,1,13,1,0.218,107.23874129,1.1177711
LN,1,13,1,0.218,230.90626491,3.47914046
LN,1,13,1,0.218,373.51943078,-0.90922569
LN,1,13,1,0.218,537.98067721,3.76795004
LN,1,13,1,0.218,727.63709087,4.54476189
LN,1,13,1,0.218,946.34852608,-1.09204324
LN,1,13,1,0.218,1198.56615988,10.09616496
LN,1,13,1,0.218,1489.42308164,9.02650455
LN,1,13,1,0.218,1824.83876082,7.98655129
LN,1,13,1,0.218,2211.63951892,-3.68969699
LN,1,13,1,0.218,2657.69745762,-3.34149669
LN,1,13,1,0.218,3172.09067045,3.43386442
LN,1,13,1,0.218,3765.28799853,0.83822807
LN,1,13,1,0.218,4449.36209061,-1.42955291
LN,1,13,1,0.218,5238.23510351,-5.71689604
LN,1,13,1,0.218,6147.96204348,-2.57458387
LN,1,13,1,0.218,7197.05751481,0.18044772
LN,1,13,1,0.218,8406.87252591,-2.62858825
LN,1,13,1,0.218,9802.02902128,0.45622703
LN,1,13,1,0.218,11410.92098301,2.94834917
LN,1,13,1,0.218,13266.29230024,1.50754489
LN,1,13,1,0.218,15405.90316702,-6.73245097
LN,1,13,1,0.218,17873.29857123,-8.66064958
LN,1,13,1,0.218,20718.69451459,-4.74362268
LN,1,13,1,0.218,24000,-2.58823708
LN,1,13,0,0.218,0,-4.26271272
LN,1,13,0,0.218,107.23874129,4.8005001
LN,1,13,0,0.218,230.90626491,-4.56490385
LN,1,13,0,0.218,373.51943078,4.66940744
LN,1,13,0,0.218,537.98067721,-2.86827367
LN,1,13,0,0.218,727.63709087,2.8295691
LN,1,13,0,0.218,946.34852608,-1.40736761
LN,1,13,0,0.218,1198.56615988,-4.86843939
LN,1,13,0,0.218,1489.42308164,6.01267764
LN,1,13,0,0.218,1824.83876082,-2.49071058
LN,1,13,0,0.218,2211.63951892,3.15844753
LN,1,13,0,0.218,2657.69745762,5.24810185
LN,1,13,0,0.218,3172.09067045,-3.49714846
LN,1,13,0,0.218,3765.28799853,0.38535623
LN,1,13,0,0.218,4449.36209061,-8.09369159
LN,1,13,0,0.218,5238.23510351,5.4286014
LN,1,13,0,0.218,6147.96204348,4.37352779
LN,1,13,0,0.218,7197.05751481,3.16549633
LN,1,13,0,0.218,8406.87252591,1.1376883
LN,1,13,0,0.218,9802.02902128,3.97255376
LN,1,13,0,0.218,11410.92098301,-0.62706588
LN,1,13,0,0.218,13266.29230024,-2.11782269
LN,1,13,0,0.218,15405.90316702,-1.66826744
LN,1,13,0,0.218,17873.29857123,5.32355097
LN,1,13,0,0.218,20718.69451459,4.044127
LN,1,13,0,0.218,24000,7.77742914
LN,1,14,0,0.227,0,-4.17198129
LN,1,14,0,0.227,107.23874129,1.40686094
LN,1,14,0,0.227,230.90626491,-1.82027832
LN,1,14,0,0.227,373.51943078,5.23056087
LN,1,14,0,0.227,537.98067721,1.60361103
LN,1,14,0,0.227,727.63709087,4.87991685
LN,1,14,0,0.227,946.34852608,2.55067137
LN,1,14,0,0.227,1198.56615988,-1.49671489
LN,1,14,0,0.227,1489.42308164,-6.15178622
LN,1,14,0,0.227,1824.83876082,-0.90523592
LN,1,14,0,0.227,2211.63951892,5.34431715
LN,1,14,0,0.227,2657.69745762,-1.03170488
LN,1,14,0,0.227,3172.09067045,-1.56518656
LN,1,14,0,0.227,3765.28799853,2.60108701
LN,1,14,0,0.227,4449.36209061,-2.20550064
LN,1,14,0,0.227,5238.23510351,-4.82432345
LN,1,14,0,0.227,6147.96204348,-0.35326253
LN,1,14,0,0.227,7197.05751481,1.73317567
LN,1,14,0,0.227,8406.87252591,3.23662887
LN,1,14,0,0.227,9802.02902128,-1.62706791
LN,1,14,0,0.227,11410.92098301,8.06513851
LN,1,14,0,0.227,13266.29230024,-10.50702293
LN,1,14,0,0.227,15405.90316702,1.71347074
LN,1,14,0,0.227,17873.29857123,-6.79641304
LN,1,14,0,0.227,20718.69451459,-3.48624466
LN,1,14,0,0.227,24000,-6.18720793
LN,1,14,1,0.227,0,-3.65000648
LN,1,14,1,0.227,107.23874129,5.49855808
LN,1,14,1,0.227,230.90626491,-0.52262512
LN,1,14,1,0.227,373.51943078,2.47108226
LN,1,14,1,0.227,537.98067721,2.29294651
LN,1,14,1,0.227,727.63709087,0.03539784
LN,1,14,1,0.227,946.34852608,-4.39555912
LN,1,14,1,0.227,1198.56615988,-3.95399618
LN,1,14,1,0.227,1489.42308164,-5.78666552
LN,1,14,1,0.227,1824.83876082,-0.64005426
LN,1,14,1,0.227,2211.63951892,-8.2837239
LN,1,14,1,0.227,2657.69745762,-1.49290718
LN,1,14,1,0.227,3172.09067045,5.72637745
LN,1,14,1,0.227,3765.28799853,0.53023732
LN,1,14,1,0.227,4449.36209061,-0.23266602
LN,1,14,1,0.227,5238.23510351,5.74526785
LN,1,14,1,0.227,6147.96204348,0.4009299
LN,1,14,1,0.227,7197.05751481,1.31160405
LN,1,14,1,0.227,8406.87252591,-3.28442378
LN,1,14,1,0.227,9802.02902128,4.05580201
LN,1,14,1,0.227,11410.92098301,9.16748629
LN,1,14,1,0.227,13266.29230024,-6.44381586
LN,1,14,1,0.227,15405.90316702,0.55647633
LN,1,14,1,0.227,17873.29857123,9.50744198
LN,1,14,1,0.227,20718.69451459,4.3904503
LN,1,14,1,0.227,24000,-1.22255207
LN,1,15,0,0.11,0,5.67699776
LN,1,15,0,0.11,107.23874129,-2.66458788
LN,1,15,0,0.11,230.90626491,0.84613852
LN,1,15,0,0.11,373.51943078,6.61495892
LN,1,15,0,0.11,537.98067721,5.14861819
LN,1,15,0,0.11,727.63709087,6.72276383
LN,1,15,0,0.11,946.34852608,1.59078159
LN,1,15,0,0.11,1198.56615988,-0.20018305
LN,1,15,0,0.11,1489.42308164,0.46798598
LN,1,15,0,0.11,1824.83876082,-9.47282947
LN,1,15,0,0.11,2211.63951892,9.4449566
LN,1,15,0,0.11,2657.69745762,-4.68584173
LN,1,15,0,0.11,3172.09067045,2.27849349
LN,1,15,0,0.11,3765.28799853,1.96809667
LN,1,15,0,0.11,4449.36209061,7.93638166
LN,1,15,0,0.11,5238.23510351,-7.921407
LN,1,15,0,0.11,6147.96204348,0.86612965
LN,1,15,0,0.11,7197.05751481,7.42153579
LN,1,15,0,0.11,8406.87252591,4.11863229
LN,1,15,0,0.11,9802.02902128,-2.58301768
LN,1,15,0,0.11,11410.92098301,1.68371184
LN,1,15,0,0.11,13266.29230024,1.80537521
LN,1,15,0,0.11,15405.90316702,2.14417677
LN,1,15,0,0.11,17873.29857123,2.53488576
LN,1,15,0,0.11,20718.69451459,10.62250922
LN,1,15,0,0.11,24000,5.72646417
LN,1,15,1,0.11,0,-4.2865005
LN,1,15,1,0.11,107.23874129,2.43701553
LN,1,15,1,0.11,230.90626491,7.6419665
LN,1,15,1,0.11,373.51943078,3.01590515
LN,1,15,1,0.11,537.98067721,-7.55505136
LN,1,15,1,0.11,727.63709087,3.38539092
LN,1,15,1,0.11,946.34852608,5.81065906
LN,1,15,1,0.11,1198.56615988,0.27306702
LN,1,15,1,0.11,1489.42308164,-2.42327532
LN,1,15,1,0.11,1824.83876082,4.26592828
LN,1,15,1,0.11,2211.63951892,-1.18462876
LN,1,15,1,0.11,2657.69745762,3.89332973
LN,1,15,1,0.11,3172.09067045,6.29991308
LN,1,15,1,0.11,3765.28799853,-5.55274007
LN,1,15,1,0.11,4449.36209061,-11.70191828
LN,1,15,1,0.11,5238.23510351,-8.02812107
LN,1,15,1,0.11,6147.96204348,-7.83911942
LN,1,15,1,0.11,7197.05751481,10.3439041
LN,1,15,1,0.11,8406.87252591,-3.03602418
LN,1,15,1,0.11,9802.02902128,-2.43136242
LN,1,15,1,0.11,11410.92098301,-9.37805174
LN,1,15,1,0.11,13266.29230024,2.01615745
LN,1,15,1,0.11,15405.90316702,2.02730328
LN,1,15,1,0.11,17873.29857123,6.98787584
LN,1,15,1,0.11,20718.69451459,-1.1274928
LN,1,15,1,0.11,24000,-4.66613338
LN,1,16,1,0.074,0,-0.70460503
LN,1,16,1,0.074,107.23874129,-3.55150915
LN,1,16,1,0.074,230.90626491,-3.17626946
LN,1,16,1,0.074,373.51943078,-0.32633473
LN,1,16,1,0.074,537.98067721,-3.36839003
LN,1,16,1,0.074,727.63709087,4.22106604
LN,1,16,1,0.074,946.34852608,3.22919014
LN,1,16,1,0.074,1198.56615988,-4.38739192
LN,1,16,1,0.074,1489.42308164,-2.77029997
LN,1,16,1,0.074,1824.83876082,7.35448918
LN,1,16,1,0.074,2211.63951892,-7.97396851
LN,1,16,1,0.074,2657.69745762,-0.5603151
LN,1,16,1,0.074,3172.09067045,6.27179655
LN,1,16,1,0.074,3765.28799853,-4.79792519
LN,1,16,1,0.074,4449.36209061,-10.28630092
LN,1,16,1,0.074,5238.23510351,1.89195405
LN,1,16,1,0.074,6147.96204348,0.48848007
LN,1,16,1,0.074,7197.05751481,1.97566267
LN,1,16,1,0.074,8406.87252591,-5.53051163
LN,1,16,1,0.074,9802.02902128,-1.12622081
LN,1,16,1,0.074,11410.92098301,-0.48511451
LN,1,16,1,0.074,13266.29230024,4.62887128
LN,1,16,1,0.074,15405.90316702,-4.7365965
LN,1,16,1,0.074,17873.29857123,-0.21338877
LN,1,16,1,0.074,20718.69451459,3.74387766
LN,1,16,1,0.074,24000,2.12251087
LN,1,16,0,0.074,0,4.38208123
LN,1,16,0,0.074,107.23874129,6.00677363
LN,1,16,0,0.074,230.90626491,-1.39374525
LN,1,16,0,0.074,373.51943078,-10.71389561
LN,1,16,0,0.074,537.98067721,-6.80138819
LN,1,16,0,0.074,727.63709087,5.96125633
LN,1,16,0,0.074,946.34852608,0.67228665
LN,1,16,0,0.074,1198.56615988,6.66828752
LN,1,16,0,0.074,1489.42308164,-3.10643132
LN,1,16,0,0.074,1824.83876082,-0.06600982
LN,1,16,0,0.074,2211.63951892,-2.65280633
LN,1,16,0,0.074,2657.69745762,-0.84723594
LN,1,16,0,0.074,3172.09067045,2.11380832
LN,1,16,0,0.074,3765.28799853,-3.05213112
LN,1,16,0,0.074,4449.36209061,6.72049837
LN,1,16,0,0.074,5238.23510351,3.93026619
LN,1,16,0,0.074,6147.96204348,3.07426423
LN,1,16,0,0.074,7197.05751481,-0.43526527
LN,1,16,0,0.074,8406.87252591,-1.37491227
LN,1,16,0,0.074,9802.02902128,-1.32966943
LN,1,16,0,0.074,11410.92098301,-0.10979313
LN,1,16,0,0.074,13266.29230024,-0.26831016
LN,1,16,0,0.074,15405.90316702,-4.64723711
LN,1,16,0,0.074,17873.29857123,3.25575214
LN,1,16,0,0.074,20718.69451459,-5.33652213
LN,1,16,0,0.074,24000,-9.58624288
LN,1,17,0,0.162,0,-0.05217286
LN,1,17,0,0.162,107.23874129,0.72316622
LN,1,17,0,0.162,230.90626491,11.41148939
LN,1,17,0,0.162,373.51943078,2.20435461
LN,1,17,0,0.162,537.98067721,4.72250419
LN,1,17,0,0.162,727.63709087,-2.46315288
LN,1,17,0,0.162,946.34852608,-6.38711369
LN,1,17,0,0.162,1198.56615988,5.55261084
LN,1,17,0,0.162,1489.42308164,2.77587828
LN,1,17,0,0.162,1824.83876082,-2.37982863
LN,1,17,0,0.162,2211.63951892,4.98930788
LN,1,17,0,0.162,2657.69745762,10.23032568
LN,1,17,0,0.162,3172.09067045,2.82523561
LN,1,17,0,0.162,3765.28799853,-0.70720494
LN,1,17,0,0.162,4449.36209061,-0.5926216
LN,1,17,0,0.162,5238.23510351,-3.70914824
LN,1,17,0,0.162,6147.96204348,2.60579232
LN,1,17,0,0.162,7197.05751481,-8.36697324
LN,1,17,0,0.162,8406.87252591,8.33906681
LN,1,17,0,0.162,9802.02902128,-8.02e-06
LN,1,17,0,0.162,11410.92098301,11.29753632
LN,1,17,0,0.162,13266.29230024,-4.04188406
LN,1,17,0,0.162,15405.90316702,4.61573035
LN,1,17,0,0.162,17873.29857123,1.62842838
LN,1,17,0,0.162,20718.69451459,5.78775215
LN,1,17,0,0.162,24000,2.30356518
LN,1,17,1,0.162,0,5.36682611
LN,1,17,1,0.162,107.23874129,2.59713005
LN,1,17,1,0.162,230.90626491,4.48335365
LN,1,17,1,0.162,373.51943078,3.48704636
LN,1,17,1,0.162,537.98067721,-4.07115131
LN,1,17,1,0.162,727.63709087,1.51607523
LN,1,17,1,0.162,946.34852608,3.93414983
LN,1,17,1,0.162,1198.56615988,-3.00737173
LN,1,17,1,0.162,1489.42308164,0.78804498
LN,1,17,1,0.162,1824.83876082,-8.76340809
LN,1,17,1,0.162,2211.63951892,-11.30389459
LN,1,17,1,0.162,2657.69745762,4.05744365
LN,1,17,1,0.162,3172.09067045,2.17550987
LN,1,17,1,0.162,3765.28799853,2.25410868
LN,1,17,1,0.162,4449.36209061,9.6577685
LN,1,17,1,0.162,5238.23510351,3.48505545
LN,1,17,1,0.162,6147.96204348,0.74929134
LN,1,17,1,0.162,7197.05751481,-0.93706155
LN,1,17,1,0.162,8406.87252591,0.02772382
LN,1,17,1,0.162,9802.02902128,6.2145827
LN,1,17,1,0.162,11410.92098301,-5.77896034
LN,1,17,1,0.162,13266.29230024,3.24276922
LN,1,17,1,0.162,15405.90316702,5.33391014
LN,1,17,1,0.162,17873.29857123,0.07355518
LN,1,17,1,0.162,20718.69451459,-6.57989146
LN,1,17,1,0.162,24000,0.87220579
LN,1,18,0,0.511,0,10.00465276
LN,1,18,0,0.511,107.23874129,-3.88467301
LN,1,18,0,0.511,230.90626491,-4.21525089
LN,1,18,0,0.511,373.51943078,0.85775699
LN,1,18,0,0.511,537.98067721,1.77179971
LN,1,18,0,0.511,727.63709087,-2.34733813
LN,1,18,0,0.511,946.34852608,-1.37998234
LN,1,18,0,0.511,1198.56615988,10.61789808
LN,1,18,0,0.511,1489.42308164,7.38185547
LN,1,18,0,0.511,1824.83876082,-3.47011664
LN,1,18,0,0.511,2211.63951892,0.35850001
LN,1,18,0,0.511,2657.69745762,10.2691628
LN,1,18,0,0.511,3172.09067045,5.40063986
LN,1,18,0,0.511,3765.28799853,1.34245907
LN,1,18,0,0.511,4449.36209061,4.04593893
LN,1,18,0,0.511,5238.23510351,3.0622208
LN,1,18,0,0.511,6147.96204348,4.57442065
LN,1,18,0,0.511,7197.05751481,2.59846381
LN,1,18,0,0.511,8406.87252591,-3.51263103
LN,1,18,0,0.511,9802.02902128,-2.73420664
LN,1,18,0,0.511,11410.92098301,0.62701036
LN,1,18,0,0.511,13266.29230024,2.08840825
LN,1,18,0,0.511,15405.90316702,-0.25653883
LN,1,18,0,0.511,17873.29857123,-0.2498248
LN,1,18,0,0.511,20718.69451459,-3.01144577
LN,1,18,0,0.511,24000,-4.20558918
LN,1,18,1,0.511,0,-4.41009028
LN,1,18,1,0.511,107.23874129,-0.44553958
LN,1,18,1,0.511,230.90626491,7.90228737
LN,1,18,1,0.511,373.51943078,3.07572213
LN,1,18,1,0.511,537.98067721,0.5713387
LN,1,18,1,0.511,727.63709087,2.49473882
LN,1,18,1,0.511,946.34852608,-6.04900102
LN,1,18,1,0.511,1198.56615988,-0.23179975
LN,1,18,1,0.511,1489.42308164,4.17513871
LN,1,18,1,0.511,1824.83876082,-1.15200993
LN,1,18,1,0.511,2211.63951892,2.22807133
LN,1,18,1,0.511,2657.69745762,8.42053906
LN,1,18,1,0.511,3172.09067045,6.21723917
LN,1,18,1,0.511,3765.28799853,-0.08200427
LN,1,18,1,0.511,4449.36209061,-1.83334472
LN,1,18,1,0.511,5238.23510351,-5.01937198
LN,1,18,1,0.511,6147.96204348,4.2634744
LN,1,18,1,0.511,7197.05751481,-3.85282556
LN,1,18,1,0.511,8406.87252591,7.09731256
LN,1,18,1,0.511,9802.02902128,4.51263434
LN,1,18,1,0.511,11410.92098301,1.06493063
LN,1,18,1,0.511,13266.29230024,4.82615079
LN,1,18,1,0.511,15405.90316702,3.10723123
LN,1,18,1,0.511,17873.29857123,8.3057546
LN,1,18,1,0.511,20718.69451459,5.66924158
LN,1,18,1,0.511,24000,2.35669864
LN,1,19,0,0.243,0,-9.00255923
LN,1,19,0,0.243,107.23874129,-7.9821266
LN,1,19,0,0.243,230.90626491,-3.43166882
LN,1,19,0,0.243,373.51943078,-2.18813492
LN,1,19,0,0.243,537.98067721,1.45722
LN,1,19,0,0.243,727.63709087,-4.85248879
LN,1,19,0,0.243,946.34852608,-12.35268812
LN,1,19,0,0.243,1198.56615988,1.46393373
LN,1,19,0,0.243,1489.42308164,-3.14732326
LN,1,19,0,0.243,1824.83876082,-5.96018957
LN,1,19,0,0.243,2211.63951892,-7.44451106
LN,1,19,0,0.243,2657.69745762,-5.88041848
LN,1,19,0,0.243,3172.09067045,9.45352476
LN,1,19,0,0.243,3765.28799853,-6.0202649
LN,1,19,0,0.243,4449.36209061,2.89469336
LN,1,19,0,0.243,5238.23510351,1.38204157
LN,1,19,0,0.243,6147.96204348,-5.71748378
LN,1,19,0,0.243,7197.05751481,-0.42760613
LN,1,19,0,0.243,8406.87252591,5.12727154
LN,1,19,0,0.243,9802.02902128,6.5091492
LN,1,19,0,0.243,11410.92098301,-4.1471834
LN,1,19,0,0.243,13266.29230024,-6.12291434
LN,1,19,0,0.243,15405.90316702,3.44530179
LN,1,19,0,0.243,17873.29857123,2.90952819
LN,1,19,0,0.243,20718.69451459,-1.65510696
LN,1,19,0,0.243,24000,-1.20829799
LN,1,19,1,0.243,0,-1.82156052
LN,1,19,1,0.243,107.23874129,-4.7589658
LN,1,19,1,0.243,230.90626491,4.08965022
LN,1,19,1,0.243,373.51943078,-1.94954341
LN,1,19,1,0.243,537.98067721,-4.69882411
LN,1,19,1,0.243,727.63709087,-5.21166039
LN,1,19,1,0.243,946.34852608,2.95481157
LN,1,19,1,0.243,1198.56615988,7.03319793
LN,1,19,1,0.243,1489.42308164,6.62352019
LN,1,19,1,0.243,1824.83876082,5.40728905
LN,1,19,1,0.243,2211.63951892,-0.1711236
LN,1,19,1,0.243,2657.69745762,-1.61472083
LN,1,19,1,0.243,3172.09067045,1.2830502
LN,1,19,1,0.243,3765.28799853,6.42675643
LN,1,19,1,0.243,4449.36209061,1.70248114
LN,1,19,1,0.243,5238.23510351,0.63911781
LN,1,19,1,0.243,6147.96204348,0.45760534
LN,1,19,1,0.243,7197.05751481,-3.05713306
LN,1,19,1,0.243,8406.87252591,-3.02420477
LN,1,19,1,0.243,9802.02902128,7.33389258
LN,1,19,1,0.243,11410.92098301,11.75939236
LN,1,19,1,0.243,13266.29230024,-5.1591437
LN,1,19,1,0.243,15405.90316702,-1.15936558
LN,1,19,1,0.243,17873.29857123,-8.11469557
LN,1,19,1,0.243,20718.69451459,-1.65757108
LN,1,19,1,0.243,24000,2.45524108
LN,1,20,1,0.251,0,6.25286002
LN,1,20,1,0.251,107.23874129,-2.92095132
LN,1,20,1,0.251,230.90626491,-2.72620816
LN,1,20,1,0.251,373.51943078,8.16960646
LN,1,20,1,0.251,537.98067721,2.19812666
LN,1,20,1,0.251,727.63709087,-1.11939349
LN,1,20,1,0.251,946.34852608,-3.31816975
LN,1,20,1,0.251,1198.56615988,9.49488648
LN,1,20,1,0.251,1489.42308164,-1.64371437
LN,1,20,1,0.251,1824.83876082,-1.09694476
LN,1,20,1,0.251,2211.63951892,-3.52030341
LN,1,20,1,0.251,2657.69745762,6.91147719
LN,1,20,1,0.251,3172.09067045,6.11929521
LN,1,20,1,0.251,3765.28799853,-0.84231236
LN,1,20,1,0.251,4449.36209061,-0.33586987
LN,1,20,1,0.251,5238.23510351,10.61294521
LN,1,20,1,0.251,6147.96204348,7.50537664
LN,1,20,1,0.251,7197.05751481,-0.78565479
LN,1,20,1,0.251,8406.87252591,-2.24489067
LN,1,20,1,0.251,9802.02902128,7.43870353
LN,1,20,1,0.251,11410.92098301,1.61899311
LN,1,20,1,0.251,13266.29230024,4.15444887
LN,1,20,1,0.251,15405.90316702,0.39927117
LN,1,20,1,0.251,17873.29857123,5.99943102
LN,1,20,1,0.251,20718.69451459,-0.0453931
LN,1,20,1,0.251,24000,4.29337695
LN,1,20,0,0.251,0,4.64087555
LN,1,20,0,0.251,107.23874129,6.779875
LN,1,20,0,0.251,230.90626491,-6.35322721
LN,1,20,0,0.251,373.51943078,6.31121029
LN,1,20,0,0.251,537.98067721,6.21974141
LN,1,20,0,0.251,727.63709087,-1.88088402
LN,1,20,0,0.251,946.34852608,4.59568703
LN,1,20,0,0.251,1198.56615988,4.19150482
LN,1,20,0,0.251,1489.42308164,2.83412833
LN,1,20,0,0.251,1824.83876082,1.50877482
LN,1,20,0,0.251,2211.63951892,-6.88395962
LN,1,20,0,0.251,2657.69745762,3.22855495
LN,1,20,0,0.251,3172.09067045,-4.32276796
LN,1,20,0,0.251,3765.28799853,2.07178006
LN,1,20,0,0.251,4449.36209061,-3.66544985
LN,1,20,0,0.251,5238.23510351,5.87055787
LN,1,20,0,0.251,6147.96204348,5.22450876
LN,1,20,0,0.251,7197.05751481,-3.87311739
LN,1,20,0,0.251,8406.87252591,4.27235524
LN,1,20,0,0.251,9802.02902128,-2.73871831
LN,1,20,0,0.251,11410.92098301,-4.0858921
LN,1,20,0,0.251,13266.29230024,1.79708525
LN,1,20,0,0.251,15405.90316702,3.29292723
LN,1,20,0,0.251,17873.29857123,-6.40274434
LN,1,20,0,0.251,20718.69451459,2.90191739
LN,1,20,0,0.251,24000,-7.02110295
LN,1,21,1,0.149,0,7.57735357
LN,1,21,1,0.149,107.23874129,2.8300779
LN,1,21,1,0.149,230.90626491,5.43151934
LN,1,21,1,0.149,373.51943078,-5.55747219
LN,1,21,1,0.149,537.98067721,-0.21526723
LN,1,21,1,0.149,727.63709087,-3.26908237
LN,1,21,1,0.149,946.34852608,2.7776781
LN,1,21,1,0.149,1198.56615988,-1.23120017
LN,1,21,1,0.149,1489.42308164,2.22338025
LN,1,21,1,0.149,1824.83876082,-3.47339062
LN,1,21,1,0.149,2211.63951892,-3.23227376
LN,1,21,1,0.149,2657.69745762,7.5784241
LN,1,21,1,0.149,3172.09067045,1.25168046
LN,1,21,1,0.149,3765.28799853,-5.32401304
LN,1,21,1,0.149,4449.36209061,2.1463281
LN,1,21,1,0.149,5238.23510351,-3.16952676
LN,1,21,1,0.149,6147.96204348,-2.56549956
LN,1,21,1,0.149,7197.05751481,-0.09405568
LN,1,21,1,0.149,8406.87252591,-2.27385703
LN,1,21,1,0.149,9802.02902128,5.72913834
LN,1,21,1,0.149,11410.92098301,3.13424789
LN,1,21,1,0.149,13266.29230024,-0.72048051
LN,1,21,1,0.149,15405.90316702,-4.20657742
LN,1,21,1,0.149,17873.29857123,-0.45559327
LN,1,21,1,0.149,20718.69451459,6.97262962
LN,1,21,1,0.149,24000,-3.17034294
LN,1,21,0,0.149,0,-2.92391579
LN,1,21,0,0.149,107.23874129,4.22241973
LN,1,21,0,0.149,230.90626491,9.31974616
LN,1,21,0,0.149,373.51943078,0.53920814
LN,1,21,0,0.149,537.98067721,0.64457414
LN,1,21,0,0.149,727.63709087,0.11586468
LN,1,21,0,0.149,946.34852608,5.81238355
LN,1,21,0,0.149,1198.56615988,-2.48540174
LN,1,21,0,0.149,1489.42308164,1.90283109
LN,1,21,0,0.149,1824.83876082,-4.06921908
